Transaction_ID,Order_ID,Order_Date,Ship_Date,Delivery_Date,Sales_Channel,Order_Status,Payment_Mode,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Segment,Customer_Rating,Country,State,City,Region,Postal_Code,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Brand,Product_Type,Unit_Cost,Unit_Price,Quantity,Sales,Discount_Percentage,Discount_Amount,Cost,Profit,Profit_Margin,Tax,Shipping_Cost,Total_Amount,Year,Quarter,Month,Month_Number,Month_Name,Week_Number,Day,Day_Name,Sales_Target,Profit_Target,Monthly_Target,Target_Achievement_Percentage
TXN208164,ORD104973,2024-05-31,2024-06-03,2024-06-06,Online,Delivered,Cash on Delivery,C1308,Karen Drake,48,Female,Consumer,3.6,UK,Lothian,Edinburgh,Scotland,85325,55.9709056060228,-3.1782806442349036,P1086,TrailMaster Tent,Sports,Outdoor Gear,FitCore,Premium,209.72,280.16,2,560.32,0.03,16.81,419.44,124.07,0.2214,43.48,5.08,592.07,2024,Q2,May-2024,5,May,22,31,Friday,218.93,48.64,5473.33,255.94
TXN200178,ORD100108,2026-03-04,2026-03-07,2026-03-08,Online,Delivered,Cash on Delivery,C1550,Nicholas Gallagher,51,Male,Corporate,4.8,USA,Washington,Seattle,West,73331,47.60262116455787,-122.33194072297255,P1029,DreamRest Bed,Furniture,Beds,CraftWood,Standard,69.85,95.18,2,190.36,0.089,16.94,139.7,33.72,0.1771,13.87,17.22,204.51,2026,Q1,Mar-2026,3,March,10,4,Wednesday,263.86,50.5,6596.44,72.14
TXN202784,ORD101700,2024-10-03,2024-10-07,2024-10-09,Distributor,Delivered,PayPal,C1762,Matthew Kelly,39,Male,Consumer,4.9,India,Delhi,New Delhi,North,74225,28.599182123535577,77.19934513608234,P1051,SnowGuard Coat,Clothing,Winter Wear,FlexWear,Standard,28.58,51.64,3,154.92,0.203,31.45,85.74,37.73,0.2435,9.88,3.9,137.25,2024,Q4,Oct-2024,10,October,40,3,Thursday,175.26,34.41,4381.52,88.39
TXN204142,ORD102520,2025-05-20,2025-05-21,2025-05-22,Online,Cancelled,Credit Card,C1576,Kelly Edwards,37,Female,Consumer,3.7,India,Karnataka,Bangalore,South,30985,12.99044087225971,77.59115852828597,P1023,OakGrand Table,Furniture,Tables,CraftWood,Standard,245.73,358.77,1,358.77,0.09,32.29,245.73,80.75,0.2251,26.12,15.26,367.86,2025,Q2,May-2025,5,May,21,20,Tuesday,385.96,100.34,9648.92,92.96
TXN200334,ORD100198,2026-01-24,2026-01-26,2026-02-01,Online,Delivered,PayPal,C1096,Aaron Wise,36,Male,Small Business,4.5,USA,California,San Francisco,West,68201,37.767436512439204,-122.42517800428783,P1000,Galaxy Pulse X,Electronics,Mobile Phones,Zynetic,Standard,368.36,581.21,1,581.21,0.176,102.29,368.36,110.56,0.1902,38.31,4.04,521.27,2026,Q1,Jan-2026,1,January,4,24,Saturday,331.05,78.96,8276.33,175.57
TXN203040,ORD101852,2026-03-09,2026-03-11,2026-03-14,In-Store,Delivered,Net Banking,C1595,Timothy Russell,37,Male,Corporate,3.8,India,Rajasthan,Jaipur,North,16478,26.90627077310789,75.79809233290331,P1079,OceanBreeze Spray,Beauty,Fragrances,GlowEssence,Premium,16.55,29.95,2,59.9,0.163,9.76,33.1,17.04,0.2845,4.01,10.09,64.24,2026,Q1,Mar-2026,3,March,11,9,Monday,174.07,35.1,4351.72,34.41
TXN207530,ORD104581,2024-04-26,2024-04-27,2024-04-29,In-Store,Delivered,Debit Card,C1943,Heather Stephens,32,Female,Consumer,4.5,Australia,New South Wales,Sydney,New South Wales,59973,-33.863246309246456,151.20023386337868,P1081,FreshMint Toothpaste,Beauty,Personal Care,AuraCare,Standard,39.11,65.51,4,262.04,0.07,18.34,156.44,87.26,0.333,19.5,15.87,279.07,2024,Q2,Apr-2024,4,April,17,26,Friday,90.56,16.36,2263.92,289.36
TXN203796,ORD102298,2026-01-02,2026-01-06,2026-01-11,Online,Shipped,Net Banking,C1500,Noah Porter,47,Male,Corporate,3.3,USA,California,San Francisco,West,21074,37.782983011552645,-122.42886984048435,P1043,FlexiFit Leggings,Clothing,Women's Wear,TrendLoom,Limited Edition,59.72,114.07,3,342.21,0.046,15.74,179.16,147.31,0.4305,26.12,20.45,373.04,2026,Q1,Jan-2026,1,January,1,2,Friday,206.63,49.99,5165.84,165.61
TXN205321,ORD103238,2026-06-07,2026-06-08,2026-06-11,In-Store,Delivered,Net Banking,C1581,Valerie Evans,35,Female,Home Office,4.5,India,Rajasthan,Jaipur,North,63166,26.916176359825116,75.76914284139144,P1034,BookNook Shelf,Furniture,Storage,OakHouse,Premium,89.2,151.06,2,302.12,0.144,43.51,178.4,80.21,0.2655,20.69,21.65,300.95,2026,Q2,Jun-2026,6,June,23,7,Sunday,404.48,95.52,10111.93,74.69
TXN204824,ORD102937,2024-10-11,2024-10-14,2024-10-18,In-Store,Delivered,credit card,C1671,Shane Lopez,29,Male,Home Office,1.4,India,Bihar,Patna,East,94106,25.605377299517855,85.12944511148972,P1037,ConferencePro Table,Furniture,Office Furniture,OakHouse,Premium,506.53,792.47,6,4754.82,0.067,318.57,3039.18,1397.07,0.2938,354.9,8.82,4799.97,2024,Q4,Oct-2024,10,October,41,11,Friday,237.01,65.79,5925.35,2006.17
TXN208008,ORD104880,2026-03-29,2026-03-31,2026-04-06,Distributor,Delivered,PayPal,C1524,Krista Martinez,27,Female,Small Business,4.8,UK,West Midlands,Birmingham,England,27550,52.48150346075017,-1.8724285638454623,P1095,ActiveFlex Tracksuit,Sports,Sportswear,FitCore,Premium,46.31,80.5,3,241.5,0.124,29.95,138.93,72.62,0.3007,16.92,17.43,245.9,2026,Q1,Mar-2026,3,March,13,29,Sunday,197.85,54.07,4946.3,122.06
TXN203374,ORD102051,2026-11-26,2026-11-29,2026-12-03,Online,Delivered,Debit Card,C1561,Patrick Evans MD,37,Male,Consumer,4.9,UK,Greater London,London,England,94866,51.502479644215654,-0.14272641029333163,P1065,PureGrain Rice,Grocery,Staples,PureHarvest,Standard,8.93,10.96,3,32.88,0.038,1.25,26.79,4.84,0.1472,2.53,22.86,57.02,2026,Q4,Nov-2026,11,November,48,26,Thursday,195.3,41.09,4882.44,16.84
TXN202608,ORD101589,2026-12-23,2026-12-24,2026-12-28,In-Store,Delivered,Cash on Delivery,C2103,Sherri Scott,33,Female,Corporate,2.6,Canada,Ontario,  Toronto ,Ontario,20698,43.646707012139835,-79.37013254141075,P1041,ElegantWrap Dress,Clothing,Women's Wear,FlexWear,Premium,29.82,43.26,3,129.78,0.185,24.01,89.46,16.31,0.1257,8.46,14.37,128.6,2026,Q4,Dec-2026,12,December,52,23,Wednesday,275.97,59.12,6899.19,47.03
TXN204879,ORD102972,2024-08-16,2024-08-17,2024-08-22,Online,Delivered,Credit Card,C1333,Kristy Jones,56,Female,Small Business,2.9,UK,West Midlands,Birmingham,England,61263,52.48997091435364,-1.9000484041757033,P1025,CompactDesk Table,Furniture,Tables,ModuLine,Economy,679.93,1079.43,10,10794.3,0.069,744.81,6799.3,3250.19,0.3011,803.96,9.05,10862.5,2024,Q3,Aug-2024,8,August,33,16,Friday,271.55,49.95,6788.81,3975.07
TXN201551,ORD100956,2025-09-25,2025-09-26,2025-09-29,Online,Delivered,Credit Card,C1431,Travis Tucker,42,Male,Consumer,4.4,India,Punjab,Chandigarh,North,81650,30.71349452970439,76.75956858564255,P1110,FrostFree Refrigerator,Home Appliances,Large Appliances,ChillMax,Premium,404.84,569.1,1,569.1,0.09,51.22,404.84,113.04,0.1986,41.43,24.62,583.93,2025,Q3,Sep-2025,9,September,39,25,Thursday,388.12,91.61,9702.94,146.63
TXN206188,ORD103767,2025-04-25,2025-04-27,2025-04-28,Mobile App,Delivered,Cash on Delivery,C2053,Walter Day,46,Male,Corporate,2.4,Canada,Ontario,Ottawa,Ontario,55263,45.40842823327744,-75.69347355423383,P1068,GlowRadiance Cream,Beauty,Skincare,PureSkin,Limited Edition,32.57,58.37,2,116.74,0.022,2.57,65.14,49.03,0.42,9.13,15.19,138.49,2025,Q2,Apr-2025,4,April,17,25,Friday,119.2,23.81,2979.99,97.94
TXN203370,ORD102048,2026-10-22,2026-10-26,2026-10-27,Online,Delivered,UPI,C1231,Christopher Parker,36,Male,Consumer,2.6,USA,Illinois,Chicago,Midwest,21092,41.895418011621274,-87.62263801844439,P1099,ChefPro Oven,Home Appliances,Kitchen Appliances,EcoAppliance,Standard,535.64,803.97,2,1607.94,0.062,99.69,1071.28,436.97,0.2718,120.66,22.23,1651.14,2026,Q4,Oct-2026,10,October,43,22,Thursday,501.63,127.17,12540.77,320.54
TXN200964,ORD100589,2025-06-26,2025-06-27,2025-06-28,Mobile App,Delivered,Cash on Delivery,C1866,Andrea Baker,52,Female,Consumer,3.8,Canada,Ontario,Ottawa,Ontario,,45.40635273019712,-75.67784059239386,P1056,CrunchTime Chips,Grocery,Snacks,FarmFresh,Economy,18.66,26.74,1,26.74,0.082,2.19,18.66,5.89,0.2203,1.96,7.09,33.6,2025,Q2,Jun-2025,6,June,26,26,Thursday,154.0,28.27,3850.05,17.36
TXN205651,ORD103442,2025-01-25,2025-01-28,2025-01-30,In-Store,Delivered,PayPal,C1324,Jason Garcia,38,Male,Consumer,5.0,USA,California,San Francisco  ,West,83681,37.78066722538453,-122.39977433695026,P1032,ModularUnit Shelf,Furniture,Storage,ModuLine,Economy,225.42,331.67,1,331.67,0.084,27.86,225.42,78.39,0.2363,24.3,9.94,338.05,2025,Q1,Jan-2025,1,January,4,25,Saturday,222.5,40.48,5562.47,149.07
TXN202389,ORD101453,2025-09-23,2025-09-24,2025-09-26,Online,Delivered,Net Banking,C1872,Joshua Myers,18,Male,Small Business,2.7,Australia,New South Wales,Sydney,New South Wales,62582,-33.861195637725615,151.21283951874733,P1059,FarmFresh Milk,Grocery,Dairy,PureHarvest,Economy,17.96,24.04,5,120.2,0.078,9.38,89.8,21.02,0.1749,8.87,14.56,134.25,2025,Q3,Sep-2025,9,September,39,23,Tuesday,138.24,32.25,3455.95,86.95
TXN203372,ORD102049,2025-02-10,2025-02-14,2025-02-16,Online,Delivered,Cash on Delivery,C1984,Benjamin Singleton,23,Male,Corporate,2.3,USA,Massachusetts,Boston,East,60554,42.35698364606973,-71.0411561504609,P1080,GentleCare Soap,Beauty,Personal Care,GlowEssence,Standard,23.96,41.75,2,83.5,0.037,3.09,47.92,32.49,0.3891,6.43,20.78,107.62,2025,Q1,Feb-2025,2,February,7,10,Monday,147.95,37.91,3698.87,56.44
TXN200233,ORD100139,2024-04-09,2024-04-10,2024-04-11,Online,Delivered,Cash on Delivery,C1990,Stacy Moore,35,Female,Home Office,5.0,Australia,New South Wales,Sydney,New South Wales,63510,-33.87712649906158,151.22322302465503,P1037,ConferencePro Table,Furniture,Office Furniture,OakHouse,Premium,506.53,792.47,1,792.47,0.185,146.61,506.53,139.33,0.1758,51.67,24.64,722.17,2024,Q2,Apr-2024,4,April,15,9,Tuesday,194.58,43.58,4864.58,407.27
TXN201302,ORD100799,2024-12-05,2024-12-09,2024-12-13,In-Store,Delivered,Net Banking,C1430,Jack White,34,Male,Small Business,2.0,Canada,Ontario,Toronto,Ontario,48275,43.66280318347307,-79.39954164822899,P1070,ClearSkin Lotion,Beauty,Skincare,VelvetTouch,Premium,57.86,85.42,13,1110.46,0.072,79.95,752.18,278.33,0.2506,82.44,6.64,1119.59,2024,Q4,Dec-2024,12,December,49,5,Thursday,169.39,32.88,4234.73,655.56
TXN205186,ORD103155,2025-04-12,2025-04-13,2025-04-17,In-Store,Delivered,Debit Card,C1446,Shelly Spencer,51,Female,Consumer,2.3,Canada,British Columbia,Vancouver,British Columbia,32777,49.28218409153849,-123.13419758025448,P1001,Nova Phone 12,Electronics,Mobile Phones,NimbusTech,Premium,672.19,954.1,4,3816.4,0.163,622.07,2688.76,505.57,0.1325,255.55,24.52,3474.4,2025,Q2,Apr-2025,4,April,15,12,Saturday,399.63,94.74,9990.64,954.98
TXN206065,ORD103687,2026-10-03,2026-10-05,2026-10-10,Mobile App,Delivered,Cash on Delivery,C1136,Danny Gonzalez,18,Male,Small Business,3.5,India,Telangana,Hyderabad,South,12326,17.373305844623765,78.4741878409773,P1055,PureLeaf Tea,Grocery,Beverages,PureHarvest,Limited Edition,6.51,7.85,5,39.25,0.045,1.77,32.55,4.93,0.1256,3.0,16.52,57.0,2026,Q4,Oct-2026,10,October,40,3,Saturday,148.19,33.25,3704.69,26.49
TXN205647,ORD103440,2026-05-03,2026-05-06,2026-05-09,In-Store,Delivered,PayPal,C1680,Vicki Harrison,39,Female,Corporate,2.4,Canada,Ontario,Toronto,Ontario,40404,43.64048989723953,-79.37725165796273,P1098,QuickBlend Mixer,Home Appliances,Kitchen Appliances,ChillMax,Standard,443.79,689.52,1,689.52,0.028,19.31,443.79,226.42,0.3284,53.62,6.44,730.27,2026,Q2,May-2026,5,May,18,3,Sunday,465.25,88.2,11631.33,148.2
TXN200077,ORD100052,2024-01-23,2024-01-24,2024-01-28,In-Store,Delivered,PayPal,C2119,Nathaniel Garcia,47,Male,Home Office,2.9,UK,Glasgow City,Glasgow,Scotland,24397,55.84472533494839,-4.257621535188165,P1050,WarmHug Jacket,Clothing,Winter Wear,TrendLoom,Limited Edition,7.36,14.05,5,70.25,0.12,8.43,36.8,25.02,0.3562,4.95,24.35,91.12,2024,Q1,Jan-2024,1,January,4,23,Tuesday,134.1,33.93,3352.52,52.39
TXN208223,ORD105010,2024-06-15,2024-06-16,2024-06-22,Online,Delivered,UPI,C1303,Jessica Riley,29,Female,Small Business,3.0,Australia,Queensland,Brisbane,Queensland,64769,-27.48370954890971,153.03393434761122,P1060,CreamyDelight Cheese,Grocery,Dairy,PureHarvest,Standard,16.34,23.92,1,23.92,0.18,4.31,16.34,3.27,0.1367,1.57,23.69,44.87,2024,Q2,Jun-2024,6,June,24,15,Saturday,120.48,22.14,3012.07,19.85
TXN200234,ORD100139,2024-04-09,2024-04-10,2024-04-11,Online,Delivered,Cash on Delivery,C1990,Stacy Moore,35,Female,Home Office,4.2,Australia,New South Wales,Sydney,New South Wales,57459,-33.87746564012151,151.22373285042963,P1070,ClearSkin Lotion,Beauty,Skincare,VelvetTouch,Premium,57.86,85.42,10,854.2,0.015,12.81,578.6,262.79,0.3076,67.31,5.94,914.64,2024,Q2,Apr-2024,4,April,15,9,Tuesday,90.56,23.29,2263.92,943.24
TXN205525,ORD103364,2024-08-24,2024-08-25,2024-08-28,Online,Delivered,Net Banking,C1847,Stanley Taylor,53,Male,Consumer,1.7,USA,Massachusetts,Boston,East,,42.372855365422986,-71.0671528759374,P1079,OceanBreeze Spray,Beauty,Fragrances,GlowEssence,Premium,16.55,29.95,6,179.7,0.059,10.6,99.3,69.8,0.3884,13.53,12.46,195.09,2024,Q3,Aug-2024,8,August,34,24,Saturday,158.13,33.97,3953.17,113.64
TXN200257,ORD100151,2024-02-02,2024-02-03,2024-02-06,Mobile App,Delivered,UPI,C1612,Angie Caldwell,33,Female,Small Business,3.6,USA,Florida,Miami,East,63845,25.745542090543353,-80.19534228933279,P1053,FreshSqueeze Juice,Grocery,Beverages,DailyBasket,Standard,8.8,12.45,2,24.9,0.086,2.14,17.6,5.16,0.2072,1.82,22.56,47.14,2024,Q1,Feb-2024,2,February,5,2,Friday,95.4,18.92,2385.04,26.1
TXN206196,ORD103772,2025-11-11,2025-11-14,2025-11-16,In-Store,Delivered,Cash on Delivery,C1283,Elaine Brooks,41,Female,Small Business,3.7,India,West Bengal,Kolkata,East,58908,22.57638191928529,88.38032489232542,P1074,VelvetMatte Lipstick,Beauty,Makeup,GlowEssence,Premium,5.93,8.87,1,8.87,0.131,1.16,5.93,1.78,0.2007,0.62,8.67,17.0,2025,Q4,Nov-2025,11,November,46,11,Tuesday,249.67,50.49,6241.85,3.55
TXN202882,ORD101762,2026-04-10,2026-04-11,2026-04-15,In-Store  ,Delivered,Credit Card,C1724,Willie Henry,32,Male,Small Business,5.0,India,Rajasthan,Jaipur,North,18668,26.89959122895256,75.76931249639853,P1103,AutoWash Machine,Home Appliances,Cleaning Appliances,EcoAppliance,Limited Edition,87.84,127.24,5,636.2,0.211,134.24,439.2,62.76,0.0986,40.16,22.74,564.86,2026,Q2,Apr-2026,4,April,15,10,Friday,393.29,103.83,9832.31,161.76
TXN206433,ORD103917,2024-10-13,2024-10-14,2024-10-19,Online,Delivered,UPI,C1090,Matthew Mcmillan,41,Male,Corporate,4.2,India,Gujarat,Ahmedabad,West,62866,23.033350927257946,72.5797862370136,P1063,SweetCrust Cake,Grocery,Bakery,DailyBasket,Economy,16.54,24.0,12,288.0,0.077,22.18,198.48,67.34,0.2338,21.27,18.72,305.81,2024,Q4,Oct-2024,10,October,41,13,Sunday,152.92,32.64,3822.99,188.33
TXN203587,ORD102172,2024-04-23,,2024-04-26,In-Store,Delivered,Credit Card,C1359,Nancy Cain,45,Female,Small Business,4.9,Australia,Queensland,Brisbane,Queensland,16768,-27.452663287942848,153.02525543262172,P1060,CreamyDelight Cheese,Grocery,Dairy,PureHarvest,Standard,16.34,23.92,2,47.84,0.104,4.98,32.68,10.18,0.2128,3.43,24.15,70.44,2024,Q2,Apr-2024,4,April,17,23,Tuesday,109.01,20.84,2725.2,43.89
TXN208520,ORD105196,2025-04-06,2025-04-07,2025-04-10,Distributor,Delivered,UPI,C2198,Marc Norman,26,Male,Home Office,4.0,USA,Massachusetts,Boston,East,27077,42.35162763326841,-71.05138631503081,P1063,SweetCrust Cake,Grocery,Bakery,DailyBasket,Economy,16.54,24.0,5,120.0,0.12,14.4,82.7,22.9,0.1908,8.45,13.21,127.26,2025,Q2,Apr-2025,4,April,14,6,Sunday,125.88,34.84,3146.92,95.33
TXN200155,ORD100099,2026-07-20,2026-07-21,2026-07-24,In-Store,Delivered,Debit Card,C1546,Tracy Lewis,44,Female,Small Business,2.3,UK,Greater Manchester,Manchester,England,96753,53.47556646176921,-2.258931215387169,P1080,GentleCare Soap,Beauty,Personal Care,GlowEssence,Standard,23.96,41.75,6,250.5,0.123,30.81,143.76,75.93,0.3031,17.58,16.86,254.13,2026,Q3,Jul-2026,7,July,30,20,Monday,215.36,44.67,5383.98,116.32
TXN206596,ORD104019,2025-11-07,2025-11-08,2025-11-12,Mobile App,Returned,Net Banking,C1727,Robert Marquez,60,Male,Consumer,4.8,India,Telangana,Hyderabad,South,23454,17.395520092385915,78.5015834902171,P1030,WoodenCraft Bed,Furniture,Beds,UrbanNest,Premium,296.53,396.07,8,3168.56,0.048,152.09,2372.24,644.23,0.2033,241.32,15.35,3273.14,2025,Q4,Nov-2025,11,November,45,7,Friday,521.04,103.7,13026.04,608.12
TXN200855,ORD100521,2024-01-08,2024-01-12,2024-01-13,Distributor,Delivered,Cash on Delivery,C1607,Cheryl Rodriguez,46,Female,Consumer,3.4,USA,Illinois,Chicago,Midwest,31997,41.88489396588052,-87.63067021413357,P1073,StrongRoot Oil,Beauty,Haircare,VelvetTouch,Limited Edition,37.75,62.36,3,187.08,0.089,16.65,113.25,57.18,0.3056,13.63,7.89,191.95,2024,Q1,Jan-2024,1,January,2,8,Monday,113.92,24.44,2847.9,164.22
TXN205806,ORD103534,2024-12-03,2024-12-07,2024-12-10,Online,Cancelled,UPI,C2198,Marc Norman,26,Male,Home Office,4.6,India,Maharashtra,Pune,West,68265,18.529390842124567,73.8742762435101,P1111,SpinDry Washer,Home Appliances,Large Appliances,PowerHome,Premium,83.39,109.7,3,329.1,0.032,10.53,250.17,68.4,0.2078,25.49,4.2,348.26,2024,Q4,Dec-2024,12,December,49,3,Tuesday,489.49,90.23,12237.27,67.23
TXN207715,ORD104690,2024-04-11,2024-04-12,2024-04-15,Online,Processing,UPI,C1894,Jacqueline Shaw,50,Female,Corporate,3.2,USA,California,Los Angeles,West,16544,34.06824428179819,-118.23415948900838,P1066,GoldenHarvest Wheat,Grocery,Staples,FarmFresh,Limited Edition,3.28,4.16,3,12.48,0.031,0.39,9.84,2.25,0.1803,0.97,21.35,34.41,2024,Q2,Apr-2024,4,April,15,11,Thursday,126.33,31.26,3158.13,9.88
TXN206716,ORD104094,2026-05-17,2026-05-20,2026-05-22,In-Store,Returned,Cash on Delivery,C1924,Wanda Johnson,45,Female,Corporate,2.2,UK,Glasgow City,Glasgow,Scotland,49637,55.86531491191499,-4.2593295848516926,P1037,ConferencePro Table,Furniture,Office Furniture,OakHouse,Premium,506.53,792.47,2,1584.94,0.015,23.77,1013.06,548.11,0.3458,124.89,3.71,1689.77,2026,Q2,May-2026,5,May,20,17,Sunday,365.35,79.6,9133.85,433.81
TXN203481,ORD102109,2025-04-26,2025-04-27,2025-05-01,In-Store,Delivered,PayPal,C1148,Joshua Merritt,45,Male,Home Office,3.9,India,Tamil Nadu,Madras,South,80233,13.07449523470433,80.2757137214313,P1103,AutoWash Machine,Home Appliances,Cleaning Appliances,EcoAppliance,Limited Edition,87.84,127.24,2,254.48,0.155,39.44,175.68,39.36,0.1547,17.2,2.53,234.77,2025,Q2,Apr-2025,4,April,17,26,Saturday,295.62,60.44,7390.49,86.08
TXN201395,ORD100853,2025-12-23,2025-12-27,2025-12-29,In-Store,Delivered,Debit Card,C1229,Jessica Stephens,38,Female,Corporate,4.2,UK,Greater Manchester,Manchester,England,81762,53.48865250336334,-2.2588540397025003,P1042,CasualBlend Top,Clothing,Women's Wear,StyleCraft,Economy,28.32,47.02,4,188.08,0.086,16.17,113.28,58.63,0.3117,13.75,5.38,191.04,2025,Q4,Dec-2025,12,December,52,23,Tuesday,244.65,53.12,6116.36,76.88
TXN205464,ORD103329,2025-07-25,2025-07-26,2025-07-28,In-Store,Delivered,Net Banking,C1112,Julia Torres,52,Female,Corporate,3.0,Australia,Western Australia,Perth,Western Australia,73552,-31.953344450271604,115.87226650990947,P1088,TrekLite Poles,Sports,Outdoor Gear,FitCore,Economy,279.47,400.21,2,800.42,0.083,66.43,558.94,175.05,0.2187,58.72,12.49,805.2,2025,Q3,Jul-2025,7,July,30,25,Friday,209.85,41.71,5246.13,381.42
TXN202562,ORD101557,2026-10-11,2026-10-12,2026-10-13,Distributor,Shipped,PayPal,C1968,Tanya Buchanan,27,Female,Corporate,4.2,USA,California,San Francisco,West,99268,37.77541893122379,-122.40709481653873,P1107,ToastMaster Toaster,Home Appliances,Small Appliances,EcoAppliance,Economy,435.94,547.87,1,547.87,0.081,44.38,435.94,67.55,0.1233,40.28,21.69,565.46,2026,Q4,Oct-2026,10,October,41,11,Sunday,467.01,95.05,11675.27,117.31
TXN207561,ORD104596,2024-11-10,2024-11-13,2024-11-15,In-Store,Delivered,Cash on Delivery,C1024,Terri Walter,32,Female,Small Business,3.1,USA,Texas,Houston,South,50581,29.778369107961446,-95.38472584976786,P1065,PureGrain Rice,Grocery,Staples,PureHarvest,Standard,8.93,10.96,5,54.8,0.029,1.59,44.65,8.56,0.1562,4.26,15.52,72.99,2024,Q4,Nov-2024,11,November,45,10,Sunday,139.79,32.85,3494.72,39.2
TXN206888,ORD104201,2026-10-30,2026-11-03,2026-11-09,In-Store,Delivered,Net Banking,C1663,Jennifer Hernandez,62,Female,Small Business,4.2,USA,Washington,Seattle,West,55596,47.61293421887577,-122.32877297750333,P1084,PowerCore Bench,Sports,Fitness Equipment,TrailForce,Limited Edition,25.9,40.26,3,120.78,0.186,22.47,77.7,20.61,0.1706,7.86,20.9,127.07,2026,Q4,Oct-2026,10,October,44,30,Friday,193.98,50.81,4849.53,62.26
TXN201773,ORD101081,2026-07-16,2026-07-17,2026-07-21,Mobile App,Processing,Credit Card,C1776,Christopher Riggs,46,Male,Small Business,4.3,India,Punjab,Chandigarh,North,25038,30.742344266410786,76.77247653262002,P1037,ConferencePro Table,Furniture,Office Furniture,OakHouse,Premium,506.53,792.47,3,2377.41,0.152,361.37,1519.59,496.45,0.2088,161.28,5.83,2183.15,2026,Q3,Jul-2026,7,July,29,16,Thursday,385.22,85.0,9630.41,617.16
TXN200387,ORD100227,2024-02-18,2024-02-20,2024-02-22,Mobile App,Delivered,Cash on Delivery,C2144,Amy Schneider MD,43,Female,Corporate,4.3,India,Maharashtra,Pune,West,,18.52235879035647,73.85713320448525,P1042,CasualBlend Top,Clothing,Women's Wear,StyleCraft,Economy,28.32,47.02,1,47.02,0.005,0.24,28.32,18.46,0.3926,3.74,10.31,60.83,2024,Q1,Feb-2024,2,February,7,18,Sunday,156.28,28.29,3906.94,30.09
TXN205008,ORD103054,2026-11-19,2026-11-22,2026-11-24,Online,Delivered,Credit Card,C1891,Juan Sloan,27,Male,Consumer,3.2,USA,New York,New York City,East,95549,40.71570574928823,-74.02150010211166,P1069,HydraFresh Serum,Beauty,Skincare,PureSkin,Economy,23.73,46.99,4,187.96,0.066,12.41,94.92,80.63,0.429,14.04,3.86,193.45,2026,Q4,Nov-2026,11,November,47,19,Thursday,279.63,51.25,6990.87,67.22
TXN202718,ORD101658,2025-02-21,2025-02-24,2025-02-26,Online,Delivered,Debit Card,C1215,Samantha Morales,47,Female,Consumer,3.0,UK,Greater London,London,England,66669,51.494261748469356,-0.11822184063552432,P1100,FreshBrew Maker,Home Appliances,Kitchen Appliances,HomeTech,Standard,395.96,470.35,2,940.7,0.083,78.08,791.92,70.7,0.0752,69.01,23.11,954.74,2025,Q1,Feb-2025,2,February,8,21,Friday,267.66,71.12,6691.42,351.45
TXN201012,ORD100620,2026-04-11,2026-04-14,2026-04-16,In-Store,Shipped,Net Banking,C1173,Tiffany Gonzalez,44,Female,Home Office,2.6,USA,New York,New York City,East,29553,40.707008085440386,-74.00564971457317,P1089,ProKick Football,Sports,Team Sports,FitCore,Limited Edition,375.32,481.35,4,1925.4,0.103,198.32,1501.28,225.8,0.1173,138.17,22.73,1887.98,2026,Q2,Apr-2026,4,April,15,11,Saturday,272.02,64.0,6800.52,707.82
TXN205471,ORD103331,2025-04-05,2025-04-08,2025-04-14,In-Store,Delivered,Debit Card,C2169,Anthony Mcconnell,21,Male,Consumer,2.3,Canada,British Columbia,Vancouver,British Columbia,36574,49.290333775207465,-123.13635868645395,P1054,MorningBrew Coffee,Grocery,Beverages,DailyBasket,Limited Edition,5.35,6.3,1,6.3,0.156,0.98,5.35,-0.03,-0.0048,0.43,8.16,13.91,2025,Q2,Apr-2025,4,April,14,5,Saturday,124.09,22.57,3102.23,5.08
TXN204009,ORD102433,2026-05-01,2026-05-03,2026-05-05,Online,Delivered,Net Banking,C1771,Brenda Collins,18,Female,Small Business,4.7,USA,Florida,Miami,East,99492,25.75766557807467,-80.20436044527551,P1000,Galaxy Pulse X,Electronics,Mobile Phones,Zynetic,Standard,368.36,581.21,1,581.21,0.095,55.21,368.36,157.64,0.2712,42.08,24.26,592.34,2026,Q2,May-2026,5,May,18,1,Friday,603.9,127.83,15097.57,96.24
TXN201406,ORD100860,2025-10-18,2025-10-21,2025-10-23,Mobile App,Delivered,UPI,C1515,Patricia Morrow,39,Female,Consumer,4.0,India,Maharashtra,Pune,West,74365,18.534877782925072,73.85799141539786,P1039,UrbanDenim Jeans,Clothing,Men's Wear,TrendLoom,Limited Edition,31.88,47.59,2,95.18,0.049,4.66,63.76,26.76,0.2812,7.24,9.34,107.1,2025,Q4,Oct-2025,10,October,42,18,Saturday,249.61,56.47,6240.25,38.13
TXN206841,ORD104168,2026-02-14,2026-02-16,2026-02-18,Mobile App,Delivered,Cash on Delivery,C1249,Peter Harris,18,Male,Consumer,4.8,Australia,Western Australia,Perth,Western Australia,52844,-31.93535517529107,115.85707933722168,P1094,TrailGrip Tyres,Sports,Cycling,TrailForce,Premium,216.56,291.3,2,582.6,0.068,39.62,433.12,109.86,0.1886,43.44,15.32,601.74,2026,Q1,Feb-2026,2,February,7,14,Saturday,188.02,42.55,4700.53,309.86
